variable,value,date
Oman_nan,0,2020-02-08
Oman_nan,0,2020-02-09
Oman_nan,0,2020-02-10
Oman_nan,0,2020-02-11
Oman_nan,0,2020-02-12
Oman_nan,0,2020-02-13
Oman_nan,0,2020-02-14
Oman_nan,0,2020-02-15
Oman_nan,0,2020-02-16
Oman_nan,0,2020-02-17
Oman_nan,0,2020-02-18
Oman_nan,0,2020-02-19
Oman_nan,0,2020-02-20
Oman_nan,0,2020-02-21
Oman_nan,0,2020-02-22
Oman_nan,0,2020-02-23
Oman_nan,2,2020-02-24
Oman_nan,2,2020-02-25
Oman_nan,4,2020-02-26
Oman_nan,4,2020-02-27
Oman_nan,4,2020-02-28
Oman_nan,6,2020-02-29
Oman_nan,6,2020-03-01
Oman_nan,6,2020-03-02
Oman_nan,12,2020-03-03
Oman_nan,15,2020-03-04
Oman_nan,16,2020-03-05
Oman_nan,16,2020-03-06
Oman_nan,16,2020-03-07
Oman_nan,16,2020-03-08
Oman_nan,16,2020-03-09
Oman_nan,18,2020-03-10
Oman_nan,18,2020-03-11
Oman_nan,18,2020-03-12
Oman_nan,19,2020-03-13
Oman_nan,19,2020-03-14
Oman_nan,22,2020-03-15
Oman_nan,22,2020-03-16
Oman_nan,24,2020-03-17
Oman_nan,39,2020-03-18
Oman_nan,48,2020-03-19
Oman_nan,48,2020-03-20
Oman_nan,52,2020-03-21
Oman_nan,55,2020-03-22
Oman_nan,66,2020-03-23
Oman_nan,84,2020-03-24
Oman_nan,99,2020-03-25
Oman_nan,109,2020-03-26
Pakistan_nan,0,2020-01-22
Pakistan_nan,0,2020-01-23
Pakistan_nan,0,2020-01-24
Pakistan_nan,0,2020-01-25
Pakistan_nan,0,2020-01-26
Pakistan_nan,0,2020-01-27
Pakistan_nan,0,2020-01-28
Pakistan_nan,0,2020-01-29
Pakistan_nan,0,2020-01-30
Pakistan_nan,0,2020-01-31
Pakistan_nan,0,2020-02-01
Pakistan_nan,0,2020-02-02
Pakistan_nan,0,2020-02-03
Pakistan_nan,0,2020-02-04
Pakistan_nan,0,2020-02-05
Pakistan_nan,0,2020-02-06
Pakistan_nan,0,2020-02-07
Pakistan_nan,0,2020-02-08
Pakistan_nan,0,2020-02-09
Pakistan_nan,0,2020-02-10
Pakistan_nan,0,2020-02-11
Pakistan_nan,0,2020-02-12
Pakistan_nan,0,2020-02-13
Pakistan_nan,0,2020-02-14
Pakistan_nan,0,2020-02-15
Pakistan_nan,0,2020-02-16
Pakistan_nan,0,2020-02-17
Pakistan_nan,0,2020-02-18
Pakistan_nan,0,2020-02-19
Pakistan_nan,0,2020-02-20
Pakistan_nan,0,2020-02-21
Pakistan_nan,0,2020-02-22
Pakistan_nan,0,2020-02-23
Pakistan_nan,0,2020-02-24
Pakistan_nan,0,2020-02-25
Pakistan_nan,2,2020-02-26
Pakistan_nan,2,2020-02-27
Pakistan_nan,2,2020-02-28
Pakistan_nan,4,2020-02-29
Pakistan_nan,4,2020-03-01
Pakistan_nan,4,2020-03-02
Pakistan_nan,5,2020-03-03
Pakistan_nan,5,2020-03-04
Pakistan_nan,5,2020-03-05
Pakistan_nan,6,2020-03-06
Pakistan_nan,6,2020-03-07
Pakistan_nan,6,2020-03-08
Pakistan_nan,6,2020-03-09
Pakistan_nan,16,2020-03-10
Pakistan_nan,19,2020-03-11
Pakistan_nan,20,2020-03-12
Pakistan_nan,28,2020-03-13
Pakistan_nan,31,2020-03-14
Pakistan_nan,53,2020-03-15
Pakistan_nan,136,2020-03-16
Pakistan_nan,236,2020-03-17
Pakistan_nan,299,2020-03-18
Pakistan_nan,454,2020-03-19
Pakistan_nan,501,2020-03-20
Pakistan_nan,730,2020-03-21
Pakistan_nan,776,2020-03-22
Pakistan_nan,875,2020-03-23
Pakistan_nan,972,2020-03-24
Pakistan_nan,1063,2020-03-25
Pakistan_nan,1201,2020-03-26
Panama_nan,0,2020-01-22
Panama_nan,0,2020-01-23
Panama_nan,0,2020-01-24
Panama_nan,0,2020-01-25
Panama_nan,0,2020-01-26
Panama_nan,0,2020-01-27
Panama_nan,0,2020-01-28
Panama_nan,0,2020-01-29
Panama_nan,0,2020-01-30
Panama_nan,0,2020-01-31
Panama_nan,0,2020-02-01
Panama_nan,0,2020-02-02
Panama_nan,0,2020-02-03
Panama_nan,0,2020-02-04
Panama_nan,0,2020-02-05
Panama_nan,0,2020-02-06
Panama_nan,0,2020-02-07
Panama_nan,0,2020-02-08
Panama_nan,0,2020-02-09
Panama_nan,0,2020-02-10
Panama_nan,0,2020-02-11
Panama_nan,0,2020-02-12
Panama_nan,0,2020-02-13
Panama_nan,0,2020-02-14
Panama_nan,0,2020-02-15
Panama_nan,0,2020-02-16
Panama_nan,0,2020-02-17
Panama_nan,0,2020-02-18
Panama_nan,0,2020-02-19
Panama_nan,0,2020-02-20
Panama_nan,0,2020-02-21
Panama_nan,0,2020-02-22
Panama_nan,0,2020-02-23
Panama_nan,0,2020-02-24
Panama_nan,0,2020-02-25
Panama_nan,0,2020-02-26
Panama_nan,0,2020-02-27
Panama_nan,0,2020-02-28
Panama_nan,0,2020-02-29
Panama_nan,0,2020-03-01
Panama_nan,0,2020-03-02
Panama_nan,0,2020-03-03
Panama_nan,0,2020-03-04
Panama_nan,0,2020-03-05
Panama_nan,0,2020-03-06
Panama_nan,0,2020-03-07
Panama_nan,0,2020-03-08
Panama_nan,0,2020-03-09
Panama_nan,1,2020-03-10
Panama_nan,8,2020-03-11
Panama_nan,11,2020-03-12
Panama_nan,27,2020-03-13
Panama_nan,36,2020-03-14
Panama_nan,43,2020-03-15
Panama_nan,55,2020-03-16
Panama_nan,69,2020-03-17
Panama_nan,86,2020-03-18
Panama_nan,109,2020-03-19
Panama_nan,137,2020-03-20
Panama_nan,200,2020-03-21
Panama_nan,313,2020-03-22
Panama_nan,345,2020-03-23
Panama_nan,345,2020-03-24
Panama_nan,443,2020-03-25
Panama_nan,558,2020-03-26
Papua_New_Guinea_nan,0,2020-01-22
Papua_New_Guinea_nan,0,2020-01-23
Papua_New_Guinea_nan,0,2020-01-24
Papua_New_Guinea_nan,0,2020-01-25
Papua_New_Guinea_nan,0,2020-01-26
Papua_New_Guinea_nan,0,2020-01-27
Papua_New_Guinea_nan,0,2020-01-28
Papua_New_Guinea_nan,0,2020-01-29
Papua_New_Guinea_nan,0,2020-01-30
Papua_New_Guinea_nan,0,2020-01-31
Papua_New_Guinea_nan,0,2020-02-01
Papua_New_Guinea_nan,0,2020-02-02
Papua_New_Guinea_nan,0,2020-02-03
Papua_New_Guinea_nan,0,2020-02-04
Papua_New_Guinea_nan,0,2020-02-05
Papua_New_Guinea_nan,0,2020-02-06
Papua_New_Guinea_nan,0,2020-02-07
Papua_New_Guinea_nan,0,2020-02-08
Papua_New_Guinea_nan,0,2020-02-09
Papua_New_Guinea_nan,0,2020-02-10
Papua_New_Guinea_nan,0,2020-02-11
Papua_New_Guinea_nan,0,2020-02-12
Papua_New_Guinea_nan,0,2020-02-13
Papua_New_Guinea_nan,0,2020-02-14
Papua_New_Guinea_nan,0,2020-02-15
Papua_New_Guinea_nan,0,2020-02-16
Papua_New_Guinea_nan,0,2020-02-17
Papua_New_Guinea_nan,0,2020-02-18
Papua_New_Guinea_nan,0,2020-02-19
Papua_New_Guinea_nan,0,2020-02-20
Papua_New_Guinea_nan,0,2020-02-21
Papua_New_Guinea_nan,0,2020-02-22
Papua_New_Guinea_nan,0,2020-02-23
Papua_New_Guinea_nan,0,2020-02-24
Papua_New_Guinea_nan,0,2020-02-25
Papua_New_Guinea_nan,0,2020-02-26
Papua_New_Guinea_nan,0,2020-02-27
Papua_New_Guinea_nan,0,2020-02-28
Papua_New_Guinea_nan,0,2020-02-29
Papua_New_Guinea_nan,0,2020-03-01
Papua_New_Guinea_nan,0,2020-03-02
Papua_New_Guinea_nan,0,2020-03-03
Papua_New_Guinea_nan,0,2020-03-04
Papua_New_Guinea_nan,0,2020-03-05
Papua_New_Guinea_nan,0,2020-03-06
Papua_New_Guinea_nan,0,2020-03-07
Papua_New_Guinea_nan,0,2020-03-08
Papua_New_Guinea_nan,0,2020-03-09
Papua_New_Guinea_nan,0,2020-03-10
Papua_New_Guinea_nan,0,2020-03-11
Papua_New_Guinea_nan,0,2020-03-12
Papua_New_Guinea_nan,0,2020-03-13
Papua_New_Guinea_nan,0,2020-03-14
Papua_New_Guinea_nan,0,2020-03-15
Papua_New_Guinea_nan,0,2020-03-16
Papua_New_Guinea_nan,0,2020-03-17
Papua_New_Guinea_nan,0,2020-03-18
Papua_New_Guinea_nan,0,2020-03-19
Papua_New_Guinea_nan,1,2020-03-20
Papua_New_Guinea_nan,1,2020-03-21
Papua_New_Guinea_nan,1,2020-03-22
Papua_New_Guinea_nan,1,2020-03-23
Papua_New_Guinea_nan,1,2020-03-24
Papua_New_Guinea_nan,1,2020-03-25
Papua_New_Guinea_nan,1,2020-03-26
Paraguay_nan,0,2020-01-22
Paraguay_nan,0,2020-01-23
Paraguay_nan,0,2020-01-24
Paraguay_nan,0,2020-01-25
Paraguay_nan,0,2020-01-26
Paraguay_nan,0,2020-01-27
Paraguay_nan,0,2020-01-28
Paraguay_nan,0,2020-01-29
Paraguay_nan,0,2020-01-30
Paraguay_nan,0,2020-01-31
Paraguay_nan,0,2020-02-01
Paraguay_nan,0,2020-02-02
Paraguay_nan,0,2020-02-03
Paraguay_nan,0,2020-02-04
Paraguay_nan,0,2020-02-05
Paraguay_nan,0,2020-02-06
Paraguay_nan,0,2020-02-07
Paraguay_nan,0,2020-02-08
Paraguay_nan,0,2020-02-09
Paraguay_nan,0,2020-02-10
Paraguay_nan,0,2020-02-11
Paraguay_nan,0,2020-02-12
Paraguay_nan,0,2020-02-13
Paraguay_nan,0,2020-02-14
Paraguay_nan,0,2020-02-15
Paraguay_nan,0,2020-02-16
Paraguay_nan,0,2020-02-17
Paraguay_nan,0,2020-02-18
Paraguay_nan,0,2020-02-19
Paraguay_nan,0,2020-02-20
Paraguay_nan,0,2020-02-21
Paraguay_nan,0,2020-02-22
Paraguay_nan,0,2020-02-23
Paraguay_nan,0,2020-02-24
Paraguay_nan,0,2020-02-25
Paraguay_nan,0,2020-02-26
Paraguay_nan,0,2020-02-27
Paraguay_nan,0,2020-02-28
Paraguay_nan,0,2020-02-29
Paraguay_nan,0,2020-03-01
Paraguay_nan,0,2020-03-02
Paraguay_nan,0,2020-03-03
Paraguay_nan,0,2020-03-04
Paraguay_nan,0,2020-03-05
Paraguay_nan,0,2020-03-06
Paraguay_nan,0,2020-03-07
Paraguay_nan,1,2020-03-08
Paraguay_nan,1,2020-03-09
Paraguay_nan,1,2020-03-10
Paraguay_nan,5,2020-03-11
Paraguay_nan,5,2020-03-12
Paraguay_nan,6,2020-03-13
Paraguay_nan,6,2020-03-14
Paraguay_nan,6,2020-03-15
Paraguay_nan,8,2020-03-16
Paraguay_nan,9,2020-03-17
Paraguay_nan,11,2020-03-18
Paraguay_nan,11,2020-03-19
Paraguay_nan,13,2020-03-20
Paraguay_nan,18,2020-03-21
Paraguay_nan,22,2020-03-22
Paraguay_nan,22,2020-03-23
Paraguay_nan,27,2020-03-24
Paraguay_nan,37,2020-03-25
Paraguay_nan,41,2020-03-26
Peru_nan,0,2020-01-22
Peru_nan,0,2020-01-23
Peru_nan,0,2020-01-24
Peru_nan,0,2020-01-25
Peru_nan,0,2020-01-26
Peru_nan,0,2020-01-27
Peru_nan,0,2020-01-28
Peru_nan,0,2020-01-29
Peru_nan,0,2020-01-30
Peru_nan,0,2020-01-31
Peru_nan,0,2020-02-01
Peru_nan,0,2020-02-02
Peru_nan,0,2020-02-03
Peru_nan,0,2020-02-04
Peru_nan,0,2020-02-05
Peru_nan,0,2020-02-06
Peru_nan,0,2020-02-07
Peru_nan,0,2020-02-08
Peru_nan,0,2020-02-09
Peru_nan,0,2020-02-10
Peru_nan,0,2020-02-11
Peru_nan,0,2020-02-12
Peru_nan,0,2020-02-13
Peru_nan,0,2020-02-14
Peru_nan,0,2020-02-15
Peru_nan,0,2020-02-16
Peru_nan,0,2020-02-17
Peru_nan,0,2020-02-18
Peru_nan,0,2020-02-19
Peru_nan,0,2020-02-20
Peru_nan,0,2020-02-21
Peru_nan,0,2020-02-22
Peru_nan,0,2020-02-23
Peru_nan,0,2020-02-24
Peru_nan,0,2020-02-25
Peru_nan,0,2020-02-26
Peru_nan,0,2020-02-27
Peru_nan,0,2020-02-28
Peru_nan,0,2020-02-29
Peru_nan,0,2020-03-01
Peru_nan,0,2020-03-02
Peru_nan,0,2020-03-03
Peru_nan,0,2020-03-04
Peru_nan,0,2020-03-05
Peru_nan,1,2020-03-06
Peru_nan,1,2020-03-07
Peru_nan,6,2020-03-08
Peru_nan,7,2020-03-09
Peru_nan,11,2020-03-10
Peru_nan,11,2020-03-11
Peru_nan,15,2020-03-12
Peru_nan,28,2020-03-13
Peru_nan,38,2020-03-14
Peru_nan,43,2020-03-15
Peru_nan,86,2020-03-16
Peru_nan,117,2020-03-17
Peru_nan,145,2020-03-18
Peru_nan,234,2020-03-19
Peru_nan,234,2020-03-20
Peru_nan,318,2020-03-21
Peru_nan,363,2020-03-22
Peru_nan,395,2020-03-23
Peru_nan,416,2020-03-24
Peru_nan,480,2020-03-25
Peru_nan,580,2020-03-26
Philippines_nan,0,2020-01-22
Philippines_nan,0,2020-01-23
Philippines_nan,0,2020-01-24
Philippines_nan,0,2020-01-25
Philippines_nan,0,2020-01-26
Philippines_nan,0,2020-01-27
Philippines_nan,0,2020-01-28
Philippines_nan,0,2020-01-29
Philippines_nan,1,2020-01-30
Philippines_nan,1,2020-01-31
Philippines_nan,1,2020-02-01
Philippines_nan,2,2020-02-02
Philippines_nan,2,2020-02-03
Philippines_nan,2,2020-02-04
Philippines_nan,2,2020-02-05
Philippines_nan,2,2020-02-06
Philippines_nan,3,2020-02-07
Philippines_nan,3,2020-02-08
Philippines_nan,3,2020-02-09
Philippines_nan,3,2020-02-10
Philippines_nan,3,2020-02-11
Philippines_nan,3,2020-02-12
Philippines_nan,3,2020-02-13
Philippines_nan,3,2020-02-14
Philippines_nan,3,2020-02-15
Philippines_nan,3,2020-02-16
Philippines_nan,3,2020-02-17
Philippines_nan,3,2020-02-18
Philippines_nan,3,2020-02-19
Philippines_nan,3,2020-02-20
Philippines_nan,3,2020-02-21
Philippines_nan,3,2020-02-22
Philippines_nan,3,2020-02-23
Philippines_nan,3,2020-02-24
Philippines_nan,3,2020-02-25
Philippines_nan,3,2020-02-26
Philippines_nan,3,2020-02-27
Philippines_nan,3,2020-02-28
Philippines_nan,3,2020-02-29
Philippines_nan,3,2020-03-01
Philippines_nan,3,2020-03-02
Philippines_nan,3,2020-03-03
Philippines_nan,3,2020-03-04
Philippines_nan,3,2020-03-05
Philippines_nan,5,2020-03-06
Philippines_nan,6,2020-03-07
Philippines_nan,10,2020-03-08
Philippines_nan,20,2020-03-09
Philippines_nan,33,2020-03-10
Philippines_nan,49,2020-03-11
Philippines_nan,52,2020-03-12
Philippines_nan,64,2020-03-13
Philippines_nan,111,2020-03-14
Philippines_nan,140,2020-03-15
Philippines_nan,142,2020-03-16
Philippines_nan,187,2020-03-17
Philippines_nan,202,2020-03-18
Philippines_nan,217,2020-03-19
Philippines_nan,230,2020-03-20
Philippines_nan,307,2020-03-21
Philippines_nan,380,2020-03-22
Philippines_nan,462,2020-03-23
Philippines_nan,552,2020-03-24
Philippines_nan,636,2020-03-25
Philippines_nan,707,2020-03-26
Poland_nan,0,2020-01-22
Poland_nan,0,2020-01-23
Poland_nan,0,2020-01-24
Poland_nan,0,2020-01-25
Poland_nan,0,2020-01-26
Poland_nan,0,2020-01-27
Poland_nan,0,2020-01-28
Poland_nan,0,2020-01-29
Poland_nan,0,2020-01-30
Poland_nan,0,2020-01-31
Poland_nan,0,2020-02-01
Poland_nan,0,2020-02-02
Poland_nan,0,2020-02-03
Poland_nan,0,2020-02-04
Poland_nan,0,2020-02-05
Poland_nan,0,2020-02-06
Poland_nan,0,2020-02-07
Poland_nan,0,2020-02-08
Poland_nan,0,2020-02-09
Poland_nan,0,2020-02-10
Poland_nan,0,2020-02-11
Poland_nan,0,2020-02-12
Poland_nan,0,2020-02-13
Poland_nan,0,2020-02-14
Poland_nan,0,2020-02-15
Poland_nan,0,2020-02-16
Poland_nan,0,2020-02-17
Poland_nan,0,2020-02-18
Poland_nan,0,2020-02-19
Poland_nan,0,2020-02-20
Poland_nan,0,2020-02-21
Poland_nan,0,2020-02-22
Poland_nan,0,2020-02-23
Poland_nan,0,2020-02-24
Poland_nan,0,2020-02-25
Poland_nan,0,2020-02-26
Poland_nan,0,2020-02-27
Poland_nan,0,2020-02-28
Poland_nan,0,2020-02-29
Poland_nan,0,2020-03-01
Poland_nan,0,2020-03-02
Poland_nan,0,2020-03-03
Poland_nan,1,2020-03-04
Poland_nan,1,2020-03-05
Poland_nan,5,2020-03-06
Poland_nan,5,2020-03-07
Poland_nan,11,2020-03-08
Poland_nan,16,2020-03-09
Poland_nan,22,2020-03-10
Poland_nan,31,2020-03-11
Poland_nan,49,2020-03-12
Poland_nan,68,2020-03-13
Poland_nan,103,2020-03-14
Poland_nan,119,2020-03-15
Poland_nan,177,2020-03-16
Poland_nan,238,2020-03-17
Poland_nan,251,2020-03-18
Poland_nan,355,2020-03-19
Poland_nan,425,2020-03-20
Poland_nan,536,2020-03-21
Poland_nan,634,2020-03-22
Poland_nan,749,2020-03-23
Poland_nan,901,2020-03-24
Poland_nan,1051,2020-03-25
Poland_nan,1221,2020-03-26
Portugal_nan,0,2020-01-22
Portugal_nan,0,2020-01-23
Portugal_nan,0,2020-01-24
Portugal_nan,0,2020-01-25
Portugal_nan,0,2020-01-26
Portugal_nan,0,2020-01-27
Portugal_nan,0,2020-01-28
Portugal_nan,0,2020-01-29
Portugal_nan,0,2020-01-30
Portugal_nan,0,2020-01-31
Portugal_nan,0,2020-02-01
Portugal_nan,0,2020-02-02
Portugal_nan,0,2020-02-03
Portugal_nan,0,2020-02-04
Portugal_nan,0,2020-02-05
Portugal_nan,0,2020-02-06
Portugal_nan,0,2020-02-07
Portugal_nan,0,2020-02-08
Portugal_nan,0,2020-02-09
Portugal_nan,0,2020-02-10
Portugal_nan,0,2020-02-11
Portugal_nan,0,2020-02-12
Portugal_nan,0,2020-02-13
Portugal_nan,0,2020-02-14
Portugal_nan,0,2020-02-15
Portugal_nan,0,2020-02-16
Portugal_nan,0,2020-02-17
Portugal_nan,0,2020-02-18
Portugal_nan,0,2020-02-19
Portugal_nan,0,2020-02-20
Portugal_nan,0,2020-02-21
Portugal_nan,0,2020-02-22
Portugal_nan,0,2020-02-23
Portugal_nan,0,2020-02-24
Portugal_nan,0,2020-02-25
Portugal_nan,0,2020-02-26
Portugal_nan,0,2020-02-27
Portugal_nan,0,2020-02-28
Portugal_nan,0,2020-02-29
Portugal_nan,0,2020-03-01
Portugal_nan,2,2020-03-02
Portugal_nan,2,2020-03-03
Portugal_nan,5,2020-03-04
Portugal_nan,8,2020-03-05
Portugal_nan,13,2020-03-06
Portugal_nan,20,2020-03-07
Portugal_nan,30,2020-03-08
Portugal_nan,30,2020-03-09
Portugal_nan,41,2020-03-10
Portugal_nan,59,2020-03-11
Portugal_nan,59,2020-03-12
Portugal_nan,112,2020-03-13
Portugal_nan,169,2020-03-14
Portugal_nan,245,2020-03-15
Portugal_nan,331,2020-03-16
Portugal_nan,448,2020-03-17
Portugal_nan,448,2020-03-18
Portugal_nan,785,2020-03-19
Portugal_nan,1020,2020-03-20
Portugal_nan,1280,2020-03-21
Portugal_nan,1600,2020-03-22
Portugal_nan,2060,2020-03-23
Portugal_nan,2362,2020-03-24
Portugal_nan,2995,2020-03-25
Portugal_nan,3544,2020-03-26
Qatar_nan,0,2020-01-22
Qatar_nan,0,2020-01-23
Qatar_nan,0,2020-01-24
Qatar_nan,0,2020-01-25
Qatar_nan,0,2020-01-26
Qatar_nan,0,2020-01-27
Qatar_nan,0,2020-01-28
Qatar_nan,0,2020-01-29
Qatar_nan,0,2020-01-30
Qatar_nan,0,2020-01-31
Qatar_nan,0,2020-02-01
Qatar_nan,0,2020-02-02
Qatar_nan,0,2020-02-03
Qatar_nan,0,2020-02-04
Qatar_nan,0,2020-02-05
Qatar_nan,0,2020-02-06
Qatar_nan,0,2020-02-07
Qatar_nan,0,2020-02-08
Qatar_nan,0,2020-02-09
Qatar_nan,0,2020-02-10
Qatar_nan,0,2020-02-11
Qatar_nan,0,2020-02-12
Qatar_nan,0,2020-02-13
Qatar_nan,0,2020-02-14
Qatar_nan,0,2020-02-15
Qatar_nan,0,2020-02-16
Qatar_nan,0,2020-02-17
Qatar_nan,0,2020-02-18
Qatar_nan,0,2020-02-19
Qatar_nan,0,2020-02-20
Qatar_nan,0,2020-02-21
Qatar_nan,0,2020-02-22
Qatar_nan,0,2020-02-23
Qatar_nan,0,2020-02-24
Qatar_nan,0,2020-02-25
Qatar_nan,0,2020-02-26
Qatar_nan,0,2020-02-27
Qatar_nan,0,2020-02-28
Qatar_nan,1,2020-02-29
Qatar_nan,3,2020-03-01
Qatar_nan,3,2020-03-02
Qatar_nan,7,2020-03-03
Qatar_nan,8,2020-03-04
Qatar_nan,8,2020-03-05
Qatar_nan,8,2020-03-06
Qatar_nan,8,2020-03-07
Qatar_nan,15,2020-03-08
Qatar_nan,18,2020-03-09
Qatar_nan,24,2020-03-10
Qatar_nan,262,2020-03-11
Qatar_nan,262,2020-03-12
Qatar_nan,320,2020-03-13
Qatar_nan,337,2020-03-14
Qatar_nan,401,2020-03-15
Qatar_nan,439,2020-03-16
Qatar_nan,439,2020-03-17
Qatar_nan,452,2020-03-18
Qatar_nan,460,2020-03-19
Qatar_nan,470,2020-03-20
Qatar_nan,481,2020-03-21
Qatar_nan,494,2020-03-22
Qatar_nan,501,2020-03-23
Qatar_nan,526,2020-03-24
Qatar_nan,537,2020-03-25
Qatar_nan,549,2020-03-26
Romania_nan,0,2020-01-22
Romania_nan,0,2020-01-23
Romania_nan,0,2020-01-24
Romania_nan,0,2020-01-25
Romania_nan,0,2020-01-26
Romania_nan,0,2020-01-27
Romania_nan,0,2020-01-28
Romania_nan,0,2020-01-29
Romania_nan,0,2020-01-30
Romania_nan,0,2020-01-31
Romania_nan,0,2020-02-01
Romania_nan,0,2020-02-02
Romania_nan,0,2020-02-03
Romania_nan,0,2020-02-04
Romania_nan,0,2020-02-05
Romania_nan,0,2020-02-06
Romania_nan,0,2020-02-07
Romania_nan,0,2020-02-08
Romania_nan,0,2020-02-09
Romania_nan,0,2020-02-10
Romania_nan,0,2020-02-11
Romania_nan,0,2020-02-12
Romania_nan,0,2020-02-13
Romania_nan,0,2020-02-14
Romania_nan,0,2020-02-15
Romania_nan,0,2020-02-16
Romania_nan,0,2020-02-17
Romania_nan,0,2020-02-18
Romania_nan,0,2020-02-19
Romania_nan,0,2020-02-20
Romania_nan,0,2020-02-21
Romania_nan,0,2020-02-22
Romania_nan,0,2020-02-23
Romania_nan,0,2020-02-24
Romania_nan,0,2020-02-25
Romania_nan,1,2020-02-26
Romania_nan,1,2020-02-27
Romania_nan,3,2020-02-28
Romania_nan,3,2020-02-29
Romania_nan,3,2020-03-01
Romania_nan,3,2020-03-02
Romania_nan,3,2020-03-03
Romania_nan,4,2020-03-04
Romania_nan,6,2020-03-05
Romania_nan,9,2020-03-06
Romania_nan,9,2020-03-07
Romania_nan,15,2020-03-08
Romania_nan,15,2020-03-09
Romania_nan,25,2020-03-10
Romania_nan,45,2020-03-11
Romania_nan,49,2020-03-12
Romania_nan,89,2020-03-13
Romania_nan,123,2020-03-14
Romania_nan,131,2020-03-15
Romania_nan,158,2020-03-16
Romania_nan,184,2020-03-17
Romania_nan,260,2020-03-18
Romania_nan,277,2020-03-19
Romania_nan,308,2020-03-20
Romania_nan,367,2020-03-21
Romania_nan,433,2020-03-22
Romania_nan,576,2020-03-23
Romania_nan,794,2020-03-24
Romania_nan,906,2020-03-25
Romania_nan,1029,2020-03-26
Russia_nan,0,2020-01-22
Russia_nan,0,2020-01-23
Russia_nan,0,2020-01-24
Russia_nan,0,2020-01-25
Russia_nan,0,2020-01-26
Russia_nan,0,2020-01-27
Russia_nan,0,2020-01-28
Russia_nan,0,2020-01-29
Russia_nan,0,2020-01-30
Russia_nan,2,2020-01-31
Russia_nan,2,2020-02-01
Russia_nan,2,2020-02-02
Russia_nan,2,2020-02-03
Russia_nan,2,2020-02-04
Russia_nan,2,2020-02-05
Russia_nan,2,2020-02-06
Russia_nan,2,2020-02-07
Russia_nan,2,2020-02-08
Russia_nan,2,2020-02-09
Russia_nan,2,2020-02-10
Russia_nan,2,2020-02-11
Russia_nan,2,2020-02-12
Russia_nan,2,2020-02-13
Russia_nan,2,2020-02-14
Russia_nan,2,2020-02-15
Russia_nan,2,2020-02-16
Russia_nan,2,2020-02-17
Russia_nan,2,2020-02-18
Russia_nan,2,2020-02-19
Russia_nan,2,2020-02-20
Russia_nan,2,2020-02-21
Russia_nan,2,2020-02-22
Russia_nan,2,2020-02-23
Russia_nan,2,2020-02-24
Russia_nan,2,2020-02-25
Russia_nan,2,2020-02-26
Russia_nan,2,2020-02-27
Russia_nan,2,2020-02-28
Russia_nan,2,2020-02-29
Russia_nan,2,2020-03-01
Russia_nan,3,2020-03-02
Russia_nan,3,2020-03-03
Russia_nan,3,2020-03-04
Russia_nan,4,2020-03-05
Russia_nan,13,2020-03-06
Russia_nan,13,2020-03-07
Russia_nan,17,2020-03-08
Russia_nan,17,2020-03-09
Russia_nan,20,2020-03-10
Russia_nan,20,2020-03-11
Russia_nan,28,2020-03-12
Russia_nan,45,2020-03-13
Russia_nan,59,2020-03-14
Russia_nan,63,2020-03-15
Russia_nan,90,2020-03-16
Russia_nan,114,2020-03-17
Russia_nan,147,2020-03-18
Russia_nan,199,2020-03-19
Russia_nan,253,2020-03-20
Russia_nan,306,2020-03-21
Russia_nan,367,2020-03-22
Russia_nan,438,2020-03-23
Russia_nan,495,2020-03-24
Russia_nan,658,2020-03-25
Russia_nan,840,2020-03-26
Rwanda_nan,0,2020-01-22
Rwanda_nan,0,2020-01-23
Rwanda_nan,0,2020-01-24
Rwanda_nan,0,2020-01-25
Rwanda_nan,0,2020-01-26
Rwanda_nan,0,2020-01-27
Rwanda_nan,0,2020-01-28
Rwanda_nan,0,2020-01-29
Rwanda_nan,0,2020-01-30
Rwanda_nan,0,2020-01-31
Rwanda_nan,0,2020-02-01
Rwanda_nan,0,2020-02-02
Rwanda_nan,0,2020-02-03
Rwanda_nan,0,2020-02-04
Rwanda_nan,0,2020-02-05
Rwanda_nan,0,2020-02-06
Rwanda_nan,0,2020-02-07
Rwanda_nan,0,2020-02-08
Rwanda_nan,0,2020-02-09
Rwanda_nan,0,2020-02-10
Rwanda_nan,0,2020-02-11
Rwanda_nan,0,2020-02-12
Rwanda_nan,0,2020-02-13
Rwanda_nan,0,2020-02-14
Rwanda_nan,0,2020-02-15
Rwanda_nan,0,2020-02-16
Rwanda_nan,0,2020-02-17
Rwanda_nan,0,2020-02-18
Rwanda_nan,0,2020-02-19
Rwanda_nan,0,2020-02-20
Rwanda_nan,0,2020-02-21
Rwanda_nan,0,2020-02-22
Rwanda_nan,0,2020-02-23
Rwanda_nan,0,2020-02-24
Rwanda_nan,0,2020-02-25
Rwanda_nan,0,2020-02-26
Rwanda_nan,0,2020-02-27
Rwanda_nan,0,2020-02-28
Rwanda_nan,0,2020-02-29
Rwanda_nan,0,2020-03-01
Rwanda_nan,0,2020-03-02
Rwanda_nan,0,2020-03-03
Rwanda_nan,0,2020-03-04
Rwanda_nan,0,2020-03-05
Rwanda_nan,0,2020-03-06
Rwanda_nan,0,2020-03-07
Rwanda_nan,0,2020-03-08
